ID,var_rpta_alt,Prob_uno
64662#866942#213400,1,0.4565967246575035
382184#1041061#39281,1,0.43278463616639373
81372#952154#128188,1,0.5976114482078405
4595#560746#519596,1,0.5786410646005267
72986#233283#849545,1,0.5596785709177655
365425#469829#610513,0,0.32307462612998566
199859#237956#845022,1,0.47132587021873235
265204#274615#808405,1,0.9671113507683965
274786#1042079#38263,0,0.23910253670468606
84838#198252#890011,1,0.5945769408343613
35229#629206#451136,1,0.4858073208366301
206416#443479#636833,1,0.4249052809424671
217867#325097#758035,1,0.9698622125541515
184309#227798#855031,1,0.6913330312483481
124057#570555#509787,0,0.2780853852945699
615675#395913#683994,1,0.5982429176086106
460938#542490#537852,1,0.37110289571723876
546329#664805#415537,0,0.23588421643760074
363700#1040123#40219,1,0.6582333942877014
240582#203650#881592,1,0.6487751160208497
287949#438119#642182,1,0.6669128948699233
29470#33571#1071457,0,0.25371077916018997
64310#649524#430818,1,0.447536856056636
202917#414775#665161,1,0.46228656563015885
275057#433683#646456,1,0.9485518622703696
58948#644709#435633,1,0.3587763190366515
156589#949714#130628,1,0.35936544775155427
263571#278133#804905,1,0.9518544960595302
350162#69767#1035285,0,0.15983069672062034
8168#842453#237889,1,0.5033213018073145
525929#1014484#65858,1,0.9462615964659679
47098#664065#416277,0,0.2612003501076959
243923#286508#796554,1,0.7410625992714845
16528#426103#653872,0,0.262560608540723
510475#334003#746574,1,0.558852496846476
589866#435599#644627,1,0.6801109800254276
509147#762823#317519,1,0.4418218058208621
104069#216274#866496,1,0.38892764175809874
540159#1044117#36225,1,0.4276689990388326
287463#618811#461531,1,0.4273485602528546
323218#573369#506973,1,0.6102083499423023
257991#212872#869886,1,0.42192641986635543
123997#750407#329935,1,0.9023803447819637
327835#313702#769437,1,0.6554750982109174
498919#901427#178915,1,0.45197022102914736
527380#183332#904805,0,0.1581111905326782
173908#805105#275237,0,0.26042688564080424
213922#739312#341030,0,0.3204005522574018
214438#739007#341335,1,0.3546457093799396
277764#726186#354156,0,0.30081171637787507
439920#861477#218865,1,0.5362773815979353
371066#401919#677998,1,0.4065089495131768
192753#607083#473259,0,0.252594243979986
171731#710817#369525,1,0.35673661451482647
529769#445952#634380,1,0.4521246641139071
131475#700120#380222,1,0.37699197448576116
581893#444137#636187,1,0.5793998923638436
524187#231477#851360,1,0.7552887683271786
33836#205065#880188,1,0.5934384967730704
93622#227406#855421,0,0.324642155194297
170509#951417#128925,0,0.3244968640769479
151592#959843#120499,1,0.5380328859039063
255395#1029802#50540,1,0.4123478292645033
6174#226825#855990,1,0.6859251248250352
17104#508980#571362,1,0.42823627056747876
557587#1030456#49886,1,0.39103944303942595
411912#271710#811303,1,0.653204353149018
192684#435809#644422,1,0.42996869086677086
193125#515543#564799,1,0.3429746818078362
255303#748961#331381,1,0.5860380834741356
594430#177451#910664,1,0.3884851682240653
494990#378808#701046,1,0.6813020428233738
442754#952648#127694,1,0.603615077853762
12113#882066#198276,0,0.183876494751905
425062#189946#898289,1,0.5616537081928422
620159#199930#888339,0,0.24181947500238812
189964#986215#94127,0,0.2685103951278682
273363#97828#989937,1,0.4914818754225737
340965#295438#787656,1,0.5760115639519761
194619#895286#185056,1,0.5013827318781471
468076#321402#761749,1,0.6694407823671678
545907#831469#248873,0,0.21546448589163564
439893#897183#183159,1,0.7105306765809103
424051#806426#273916,1,0.6307430186068906
589900#759137#321205,1,0.7290829029202046
128639#656975#423367,1,0.4071004113582359
124394#650291#430051,1,0.4092953972637561
542464#491920#588422,1,0.45483153053776487
451232#881362#198980,0,0.3061333149467347
20733#793826#286516,0,0.22385180395268653
254690#159919#928182,1,0.34760466493672504
371359#970135#110207,1,0.5007932692833172
375870#172736#915388,1,0.6719770514006979
7411#775255#305087,1,0.6410274170903381
446799#785731#294611,1,0.3470836957215591
468870#1026584#53758,1,0.7629680997063572
353261#866931#213411,1,0.3359367656607804
457282#508220#572122,1,0.5784582783683245
181861#599569#480773,0,0.26153220492916607
159402#313032#770105,1,0.5571543214468991
602764#107504#980291,1,0.4632204788532364
314851#808029#272313,1,0.5003142715447038
549919#593000#487342,1,0.5161792232175348
317460#968438#111904,1,0.4317262161313326
598232#532707#547635,1,0.44208286782362777
155875#919188#161154,0,0.21190699147999018
441418#380934#698924,1,0.7538151326281742
554983#945842#134500,0,0.2640422528758868
618713#808918#271424,1,0.7304147602448913
434120#286775#796284,1,0.6875522175135778
15308#271368#811645,1,0.5256789273960023
261562#999881#80461,1,0.5708834520221181
425675#1067216#13126,1,0.5274469465879678
302278#882783#197559,0,0.15512151888382456
315482#812425#267917,0,0.1271844696365596
84934#448852#631505,0,0.31698429485789403
593970#71661#1033398,0,0.28170285205517254
325808#402754#677167,1,0.4724426288984627
32776#599530#480812,1,0.5809055764975556
113232#980155#100187,1,0.34772551979030464
426393#304445#778661,1,0.6659130327593433
561370#945846#134496,1,0.4320581308393832
304878#111081#976727,1,0.5742289229197247
596059#522344#557998,0,0.3158821815258731
557876#364747#715106,1,0.5421399327704945
609248#317322#765820,1,0.36918252244128924
552652#946519#133823,1,0.9306128631937407
345115#54606#1050343,1,0.43775647818977653
527442#778741#301601,0,0.2665668928530253
479246#353592#726275,1,0.5911812306257782
544279#974944#105398,1,0.4409961085412964
170325#265093#817896,0,0.31616735452523675
69048#946978#133364,1,0.5630975259059539
425678#730562#349780,1,0.48783181269666226
263842#987524#92818,1,0.49016258772858956
385527#466312#614030,1,0.5529577933608912
526195#405493#674428,1,0.4852572455449629
583676#197933#890330,0,0.2130224373803693
174359#360700#719162,1,0.39039331322180215
601228#704959#375383,1,0.5362342873322958
213493#137455#950655,1,0.4004638588962421
68526#262468#820516,1,0.4224352652247687
207113#624314#456028,1,0.45440365769717467
126711#113832#973982,0,0.17696382091680832
328105#412622#667293,1,0.7732204288572004
300645#221682#861108,1,0.7402545958468685
540797#332472#748107,1,0.4466654291146451
45729#108221#979574,1,0.5757921976646844
229457#728575#351767,1,0.912016872740205
91518#866807#213535,1,0.4062371284793791
304113#576803#503539,0,0.3091366307275863
21552#35795#1069258,1,0.604184742514275
629320#830217#250125,1,0.4400712497506062
233396#631264#449078,1,0.959219572472172
156016#531970#548372,1,0.4951003264739154
119422#355691#724172,1,0.5196817133675068
431662#815610#264732,1,0.6217758334586929
421935#179502#908620,1,0.4943344098183009
554366#175169#912936,1,0.7073544762681325
479478#1003195#77147,0,0.31737746875956435
237627#155793#932306,1,0.6526198589503955
312564#477206#603136,0,0.14495524417400138
153771#213554#869209,1,0.5991079665538258
200621#1024615#55727,1,0.5053449641758657
510095#793832#286510,0,0.3241944927736803
46577#637253#443089,1,0.9548793036558088
342159#862865#217477,1,0.7785446591737035
372716#417750#662247,1,0.38682954197615355
241622#81620#1023626,1,0.4321536415382897
94963#161765#926340,0,0.2735279671468766
255304#645656#434686,0,0.09614974377471884
187771#218686#864092,1,0.5214930839993823
322648#287417#795655,1,0.7292757737918558
42691#545956#534386,1,0.5397023701561992
354158#951259#129083,1,0.9146099636009171
32589#649510#430832,0,0.29354074237356703
113086#317613#765530,1,0.41189145523872844
469651#555385#524957,1,0.35047747154005815
531127#539225#541117,1,0.5441028812702475
418521#94729#993044,0,0.11112790379002406
133301#157551#930549,1,0.3863356741465611
199271#963383#116959,1,0.6365413150874928
317049#170758#917380,1,0.7804333620357526
388048#952634#127708,1,0.7285671253006739
60375#503574#576768,1,0.5501690915981694
78081#226358#856456,1,0.5821307087440551
545838#217903#864868,1,0.6997056197401875
424201#135763#952327,0,0.2227927410804701
291590#797597#282745,0,0.3020925417412698
507305#401738#678179,1,0.4687669234988385
584468#418445#661550,1,0.5450475655393572
584334#323344#759788,1,0.5994775730484675
116797#457017#623305,1,0.564968975830951
212682#236796#846142,0,0.2850614303453917
538297#505858#574484,1,0.47868162243774015
103582#1037122#43220,1,0.4404233879071226
406731#904051#176291,0,0.16974104127465148
391435#609605#470737,1,0.972807247167559
4001#813298#267044,1,0.520536481043473
30038#1054729#25613,1,0.9410572931451623
21163#851765#228577,1,0.4422838501645036
371476#112361#975452,0,0.3085118540436653
462807#625359#454983,1,0.47123069723339067
574496#368688#711171,1,0.44218779952014325
44938#536565#543777,0,0.2727257497936511
227900#955252#125090,1,0.4606705122526973
464259#675022#405320,1,0.35643902158721114
581632#1010363#69979,1,0.5791732307218243
180611#650307#430035,1,0.5971921219753049
343650#918684#161658,1,0.3583984051734884
39899#173325#914797,0,0.288359743348094
304290#728153#352189,1,0.7340210760337497
127601#213510#869251,1,0.43045102982524347
490910#835975#244367,1,0.3866630731326894
259667#290106#792951,1,0.47577312754777246
117128#540924#539418,1,0.7159920135597224
192375#232586#850247,1,0.6649238043041954
215403#587920#492422,0,0.1621634815484059
197001#238316#844670,1,0.3529320698135037
541190#868376#211966,0,0.28683519600408147
415755#668995#411347,1,0.650574545450757
25396#830524#249818,0,0.172291464466592
314562#780110#300232,0,0.2755429583647404
497159#832224#248118,1,0.36940782232523334
539844#1044037#36305,0,0.19678186030980274
269622#974660#105682,1,0.34509721610645605
622805#1066604#13738,1,0.9613118720058474
408546#746965#333377,1,0.7137656195840429
274098#851115#229227,1,0.546933024794166
173364#675352#404990,1,0.608018479621709
266863#599189#481153,1,0.33389636275905693
227144#857282#223060,1,0.5715225063403746
270609#758119#322223,1,0.451685430415196
452725#119390#968437,1,0.5898255116313499
621091#159591#928510,1,0.5039770291160659
426128#55103#1049848,1,0.3382707678642909
307664#1037345#42997,0,0.254426777015319
291825#1021389#58953,0,0.17904427902305933
117097#184439#903698,1,0.3911976280981145
34108#338898#741747,1,0.5844162312655963
458068#1016664#63678,1,0.5823607270861402
453260#35110#1069944,1,0.5151058106985341
423041#814695#265647,1,0.5386027791336241
356447#358003#721859,1,0.42946771074724865
472445#346945#733765,1,0.6092847810175577
504417#95636#992140,0,0.1532706016967633
492826#833597#246745,0,0.3065775677366043
439789#736552#343790,1,0.4381965663736556
13153#806940#273402,1,0.9239331093831322
14229#344891#735788,0,0.2959133081070487
571824#249999#833001,1,0.5602435770767022
317143#1014545#65797,1,0.44797170154693733
544378#1022436#57906,1,0.5536307630277498
281403#643024#437318,0,0.0927877290313546
417135#575510#504832,0,0.31280272903096273
260473#975126#105216,1,0.3797304961224332
172212#99449#988333,1,0.7734052143255159
270848#546717#533625,1,0.962896132928348
589958#230040#852792,1,0.7253936742435569
425552#387890#691962,1,0.6744103864142249
193125#515535#564807,1,0.3429746818078362
541556#353452#726417,1,0.362247245387893
443893#442199#638109,1,0.6051215266546002
131815#875662#204680,1,0.41914293043554157
560274#652767#427575,1,0.35818007864019363
592230#1069577#10765,1,0.5964980809479274
524341#470658#609684,1,0.37839592828665053
448834#869060#211282,0,0.30138135559738366
357561#475334#605008,1,0.5486768261401952
226191#1063514#16828,1,0.9503542609037029
595273#540328#540014,1,0.3546031212624526
168104#528418#551924,0,0.11824535670746557
179761#164154#923961,1,0.5334437359500859
629375#1054154#26188,1,0.563054952495452
531968#663339#417003,1,0.5095035130361864
237732#362029#717828,1,0.5534297183343234
279207#770927#309415,1,0.5828153410455174
594421#685247#395095,1,0.4916583765799384
218440#189158#899051,1,0.9805521229701256
601381#542992#537350,1,0.38168316300057553
80079#1063473#16869,1,0.3598765921057332
595671#221308#861484,0,0.30670515010446403
256665#91562#996201,1,0.9785935641668763
188079#494982#585360,1,0.9550769967074262
606014#823530#256812,1,0.4179028072202527
14967#642952#437390,1,0.3877661592867871
67409#789660#290682,1,0.39378063844014366
334612#912325#168017,0,0.2426286695636745
311073#1041072#39270,0,0.07008820264404449
347574#147779#940315,1,0.3915236266543075
164357#760789#319553,1,0.6594121170624238
507368#763347#316995,1,0.9538721002458477
530101#1039968#40374,1,0.6746993214788736
334498#768103#312239,0,0.32092646075581704
220347#102198#985573,1,0.9675790107682584
223635#848403#231939,1,0.393405514793428
453623#984851#95491,1,0.6302827606044982
243100#874885#205457,0,0.2796221486971319
209354#148530#939565,1,0.6148092562148094
162451#547881#532461,1,0.6230946566613714
321904#158729#929383,1,0.571396836372365
147575#199232#889034,1,0.954300721497953
560013#130024#957818,0,0.2660835742987022
35692#328943#751748,1,0.4369818749963397
71427#967994#112348,1,0.44608907339042997
396111#369241#710618,1,0.5538243993858954
411914#906400#173942,1,0.43733259925083645
67222#565614#514728,0,0.24069854729394569
316829#252019#830989,1,0.47328906217636263
433643#942738#137604,1,0.5052994976388318
192095#959460#120882,0,0.15025948343499668
218867#964644#115698,1,0.5867432917563962
17058#748047#332295,0,0.09644169379377225
115015#705079#375263,1,0.5214938295655196
508040#691669#388673,1,0.36290777614377573
53111#215984#866784,1,0.48861493360294006
288918#193237#895010,0,0.3062069982078836
375817#986078#94264,1,0.584405155585878
566730#358560#721301,1,0.4624135560780668
327739#1063585#16757,1,0.43613755950711613
169462#846042#234300,1,0.34801948151678724
104277#1010866#69476,1,0.955487920804664
227980#734143#346199,1,0.4556658760712025
6123#826513#253829,1,0.3406340488485854
621358#105113#982662,1,0.7725324909608208
402296#367297#712562,1,0.42134932755708066
168259#964135#116207,1,0.6324910853582052
308501#605391#474951,0,0.31623779170507554
557944#379484#700370,1,0.4953756256307886
412729#34489#1070550,1,0.5957638313742131
251315#339571#741074,1,0.4101408172571906
407125#755905#324437,1,0.5759519496762412
59553#389569#690279,1,0.9426586663886392
459214#934846#145496,0,0.14418911037781615
545423#867868#212474,0,0.2529881871984009
355568#1024080#56262,0,0.26843765201019315
400508#69504#1035548,1,0.4887143168070957
41216#830684#249658,1,0.9001025242076107
488998#201278#886992,1,0.33725991036220226
142907#507559#572783,1,0.5490366349019293
130874#839135#241207,1,0.39851601763021166
500691#1011366#68976,0,0.26151079812867056
510023#870762#209580,1,0.40434040946105704
281234#350221#730539,1,0.7491885562373662
269468#135344#952749,1,0.4141302572755144
287645#177813#910303,1,0.38003169717494045
378169#460521#619815,1,0.43342524093248574
186747#789916#290426,1,0.9438661607485922
232258#1041833#38509,1,0.9482360422449712
3440#626328#454014,1,0.3870020322748888
184346#505193#575149,1,0.3310116778646206
575638#659896#420446,1,0.4548714721406324
463201#883347#196995,1,0.32990207390499826
633104#666511#413831,1,0.5224455268718036
222536#1013389#66953,0,0.2765351366873696
317690#1000256#80086,1,0.8342713000074578
230435#33338#1071687,1,0.3786616634351603
272083#649151#431191,1,0.91764198241742
517421#935775#144567,0,0.3243765404181524
14355#142047#946052,1,0.5229133735590785
576904#747203#333139,0,0.2793311136436454
304715#559919#520423,1,0.3665569065834084
30675#1003592#76750,0,0.2114997084026409
174475#619315#461027,0,0.2298040367057257
229519#844092#236250,1,0.5251487799285329
517989#245085#837911,1,0.3630533412728515
306291#30120#1014194,0,0.050389890162426385
417834#724285#356057,1,0.543388134265494
372484#53586#1051366,1,0.7649987352575172
375764#957601#122741,1,0.4888833990398319
296680#1471#1076815,1,0.5738084968010817
626048#11278#1013109,0,0.2925205875315733
152112#31393#752607,1,0.464460207178552
68548#15392#1077061,0,0.20320638619442793
200844#592#1072684,1,0.5414493643633173
310808#22450#1011203,0,0.058530699499932816
